username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,,
navinks,2016-12-30 00:58,2,9,@AdvaitaKala Also when did Kejriwal became a grassroot leader!! He was truly a media product and as expected gone ashtray!!!,,@AdvaitaKala,,8.1455369256097E+017,https://twitter.com/navinks/status/814553692560969728,,,
Vikram__Thakur,2016-12-30 00:58,0,0,"Spain's Madrid implements Kejriwal 's odd-even scheme, to cut traffic volumes in half as pollution rises - The Financial Express ... pic.twitter.com/ojq5uEBC5A",,,,8.14553594406044E+017,https://twitter.com/Vikram__Thakur/status/814553594406043648,,,
parthprasad99,2016-12-30 00:57,0,0,@Neyandar Authored by Arvind Kejriwal ? Really bro? Really?,,@Neyandar,,8.14553542992151E+017,https://twitter.com/parthprasad99/status/814553542992150528,,,
Nitinsable21,2016-12-30 00:57,0,0,That's why we must say #NamoBestPMOfIndia How #Modi Ji says #आप_की_औकात to #Kejriwal . #PartyTohBantiHai Read this ........,,,#NamoBestPMOfIndia #Modi # #Kejriwal #PartyTohBantiHai,8.14553512839418E+017,https://twitter.com/Nitinsable21/status/814553512839417856,,,
India__143,2016-12-30 00:57,0,0,NEWS: Join hands with Arvind Kejriwal in Punjab Inquilab Rally on 30th December at Qadian & show Badal-Captain tha… https:// twitter.com/i/web/status/8 14548556354846721 …,,,,8.14553366932103E+017,https://twitter.com/India__143/status/814553366932103168,,,
vaverma,2016-12-30 00:57,0,0,. @BeingSalmanKhan Why did u bring that dhongi who publicly threatened to kill Arvind kejriwal ...even today he thrnd #BigBoss10,,@BeingSalmanKhan,#BigBoss10,8.14553322854052E+017,https://twitter.com/vaverma/status/814553322854051840,,,
asitcsharma,2016-12-30 00:56,0,1,#आप_की_औकात It has nuisance value It's presstitutes which given weightage to an opportunist kejriwal n his anti nationalist party Shameful,,,#,8.14553202695832E+017,https://twitter.com/asitcsharma/status/814553202695831552,,,
Debol_Mukherjee,2016-12-30 00:54,0,0,@IndianExpress @Ha ha ha.Can anyone tell me how many defamation case is running against Kejriwal ?,,@IndianExpress @Ha,,8.14552773551333E+017,https://twitter.com/Debol_Mukherjee/status/814552773551333376,,,
katamulgi,2016-12-30 00:54,1,9,Raghu Ram- Jo sabko gaali deta hai.. Arvind Kejriwal - Jo sabki gaali khata hai.. https:// twitter.com/tweetfromraghu /status/547027950122455041 …,,,,8.14552662544961E+017,https://twitter.com/katamulgi/status/814552662544961537,,,
b_k70,2016-12-30 00:52,0,0,@sadhavi @singhdds @buzzindelhi @narendramodi @bainjal whose army - hindustan kisi ke baap ki nahi hai... Kejriwal rightly called a coward so,,@sadhavi @singhdds @buzzindelhi @narendramodi @bainjal,,8.14552269622346E+017,https://twitter.com/b_k70/status/814552269622345728,,,
myvotetoday,2016-12-30 00:52,4,9,Competition between #Kejriwal & #RahulGandhi to show who's a bigger anti- #Modi leader? Both aim to be PM in 2019? #RGDemands #आप_की_औकात pic.twitter.com/3vWqaqCKkL,,,#Kejriwal #RahulGandhi #Modi #RGDemands #,8.14552184251527E+017,https://twitter.com/myvotetoday/status/814552184251527168,,,
Makesome1smile,2016-12-30 00:51,0,0,#DelhiKiGaltiAbNahi yah tagline honi chahiye Kejriwal ke liye https:// twitter.com/sush091979/sta tus/814475430837166081 …,,,#DelhiKiGaltiAbNahi,8.14551947667735E+017,https://twitter.com/Makesome1smile/status/814551947667734529,,,
TweetPeeps_,2016-12-30 00:51,0,0,"Arvind Kejriwal , Amarinder Singh's Back And Forth On Twitter Over Punjab Polls http:// dlvr.it/N06W5T",,,,8.14551883289235E+017,https://twitter.com/TweetPeeps_/status/814551883289235456,,,
Ponga_Pandit,2016-12-30 00:50,0,0,That day when you get a call from twitter that Narendra Modi personally urged them to block those who aren't trolling Arvind Kejriwal .,,,,8.14551686609932E+017,https://twitter.com/Ponga_Pandit/status/814551686609932288,,,
docsarath399,2016-12-30 00:47,0,0,"Did you see the latest results of the poll on ""Do you trust Arvind Kejriwal ?..."" Check it out now! http:// myvote.today/app?t=r",,,,8.14550899532108E+017,https://twitter.com/docsarath399/status/814550899532107779,,,
Vinay9717,2016-12-30 00:47,0,0,2015 assembly Delhi elec result- AAP-67 BJP-3 COG-00 People Who Voted For Kejriwal Are Dying Of Cold & Hunger. Kejriwal Is Busy With ElecTION pic.twitter.com/A9Ss7a52cc,,,,8.14550859677741E+017,https://twitter.com/Vinay9717/status/814550859677741056,,,
RajKumarkumarR9,2016-12-30 00:46,0,0,@295Ketan arvind kejriwal iman Dar he,,@295Ketan,,8.14550579364196E+017,https://twitter.com/RajKumarkumarR9/status/814550579364196352,,,
rohangolsalvis,2016-12-30 00:45,0,0,@i_marwadi hain? But BJP n Modi don't even give a SHIT to Kejriwal ever seen Modi countering Kejriwal ? yaar Kuch bhi @Sahil_357,,@i_marwadi @Sahil_357,,8.14550351818949E+017,https://twitter.com/rohangolsalvis/status/814550351818948608,,,
NewsAssam,2016-12-30 00:44,0,0,Assam court summons Arvind Kejriwal for his defamatory remarks against PM Modi - The Indian Express http:// ift.tt/2iictOh #Assam,,,#Assam,8.14550176329241E+017,https://twitter.com/NewsAssam/status/814550176329240581,,,
rohangolsalvis,2016-12-30 00:43,0,1,@RoflAAPiyan Yehi hain Tum AAPiye ke AI Baaap. Kashmir ko alag karega MadarZaaaht Kejriwal ? @1983sansingh pic.twitter.com/giSZtcl7v0,,@RoflAAPiyan @1983sansingh,,8.14549977007608E+017,https://twitter.com/rohangolsalvis/status/814549977007607808,,,
umakantsingh_in,2016-12-30 00:42,0,0,"#RGDemands ,with politics on surgical strike &demonetisation,Rahul & KEJRIWAL 've not only made their politics zero,but of their parties also?",,,#RGDemands,8.14549787030614E+017,https://twitter.com/umakantsingh_in/status/814549787030614016,,,
rohangolsalvis,2016-12-30 00:42,0,0,@RoflAAPiyan Reason why Kejriwal so rattled after Demonitization. 3000cr Kala Dhan waste ho Gaya AAPiye ka @1983sansingh pic.twitter.com/eHArLffLpT,,@RoflAAPiyan @1983sansingh,,8.14549563159802E+017,https://twitter.com/rohangolsalvis/status/814549563159801859,,,
BorntoughJitesh,2016-12-30 00:41,0,0,"If Arvind Kejriwal , Rajdeep sardesai, Barkha Dutt,Mamta d stand at border not a single bullet will hit them from other side of border!",,,,8.14549479999308E+017,https://twitter.com/BorntoughJitesh/status/814549479999307776,,,
mw569256,2016-12-30 00:41,0,0,Kejriwal says he will expose the ‘friendly match’ the two are playing in Punjab‘Cong. & SAD work hand in glove’ by… http:// ift.tt/2iJryYo,,,,8.14549434239504E+017,https://twitter.com/mw569256/status/814549434239504384,,,
IamGVarun,2016-12-30 00:40,0,0,Another Aravind Kejriwal in the making !! https:// twitter.com/RanaAyyub/stat us/814506143141793792 …,,,,8.14549252391113E+017,https://twitter.com/IamGVarun/status/814549252391112704,,,
mw569256,2016-12-30 00:40,0,0,‘Cong. & SAD work hand in glove’ Kejriwal says he will expose the ‘friendly match’ the two are playing in Punjab http:// ift.tt/2iJryYo,,,,8.14549188939838E+017,https://twitter.com/mw569256/status/814549188939837441,,,
Niioshakti33,2016-12-30 00:40,0,0,@ArvindKejriwal now i need a movie based on mr.. kejriwal ...like nayak but opposite direction.. @narendramodi,,@ArvindKejriwal @narendramodi,,8.14549045276476E+017,https://twitter.com/Niioshakti33/status/814549045276475392,,,
Michael_Vasanth,2016-12-30 00:39,0,0,‘Cong. & SAD work hand in glove’ Kejriwal says he will expose the ‘friendly match’ the two are playing in Punjab http:// ift.tt/2iJryYo,,,,8.14548828661682E+017,https://twitter.com/Michael_Vasanth/status/814548828661682176,,,
rohangolsalvis,2016-12-30 00:38,0,0,@RoflAAPiyan Pakistan ka Hero Kejriwal both Kejriwal n Pakistan hate Modi what's the deal AAPie? @1983sansingh pic.twitter.com/LysGfRr24f,,@RoflAAPiyan @1983sansingh,,8.14548646326846E+017,https://twitter.com/rohangolsalvis/status/814548646326845446,,,
AAPPunjab2017,2016-12-30 00:38,35,36,Join hands with Arvind Kejriwal in Punjab Inquilab Rally on 30th December at Qadian & show Badal-Captain that entire punjab stands with AAP! pic.twitter.com/3JDnQFUMe4,,,,8.14548556354847E+017,https://twitter.com/AAPPunjab2017/status/814548556354846721,,,
jrai56,2016-12-30 00:36,3,0,"@ManjuLive @meena7099 what amazes me is no one in Delhi has yet assaulted Kejriwal ! Tolerant India. Delhi wallah moto: ""hum ko thok dalo!",,@ManjuLive @meena7099,,8.14548124064694E+017,https://twitter.com/jrai56/status/814548124064694272,,,
ii_newsdesk,2016-12-30 00:36,0,0,"#politics Shakuntala Gamlin lobbied for power discoms, claims Arvind Kejriwal",,,#politics,8.14548048231748E+017,https://twitter.com/ii_newsdesk/status/814548048231747585,,,
ii_newsdesk,2016-12-30 00:34,0,0,#politics RSS slams Kejriwal government over 'draconian' defamation circular,,,#politics,8.14547760489828E+017,https://twitter.com/ii_newsdesk/status/814547760489828352,,,
ii_newsdesk,2016-12-30 00:34,0,0,#politics Will keep check on Shakuntala Gamlin during her term as Chief Secretary: Delhi CM Kejriwal,,,#politics,8.14547676125692E+017,https://twitter.com/ii_newsdesk/status/814547676125691905,,,
ii_newsdesk,2016-12-30 00:34,0,0,"#politics Delhi CM Kejriwal announces annual fare revision, sops for autorickhaws",,,#politics,8.1454760350967E+017,https://twitter.com/ii_newsdesk/status/814547603509669888,,,
ii_newsdesk,2016-12-30 00:33,0,0,#politics Corruption has fallen in Delhi 70-80 per cent: Arvind Kejriwal,,,#politics,8.14547461406597E+017,https://twitter.com/ii_newsdesk/status/814547461406597120,,,
iamYSfromTS,2016-12-30 00:31,6,2,@UPA_16 @alamgirizvi @VijayIndrSingla @DILIPLOHIA @TVRNSarma @iCongwala @geetv79 @Arora_Sneha01 #भाग_ Kejriwal _भाग https:// twitter.com/iamYSfromTS/st atus/814544668956512260 …,,@UPA_16 @alamgirizvi @VijayIndrSingla @DILIPLOHIA @TVRNSarma @iCongwala @geetv79 @Arora_Sneha01,#,8.14546976767242E+017,https://twitter.com/iamYSfromTS/status/814546976767242241,,,
ii_newsdesk,2016-12-30 00:30,0,0,#politics Bribe issue: Delhi Court to hear plea against Arvind Kejriwal on July 26,,,#politics,8.14546716569506E+017,https://twitter.com/ii_newsdesk/status/814546716569505794,,,
ii_newsdesk,2016-12-30 00:30,0,0,"#politics Turf war with Delhi L-G continues, Kejriwal to meet President today",,,#politics,8.14546695052739E+017,https://twitter.com/ii_newsdesk/status/814546695052738561,,,
chakde_tv,2016-12-30 00:30,1,0,Voting for Congress is like voting for Majithia: Arvind Kejriwal ਕੇਜਰੀਵਾਲ ਨੇ ਕਾਂਗਰਸ ਦੇ ਲਾਲੀ ਮਜੀਠੀਆ ਨੂੰ ਦੱਸਿਆ... http:// fb.me/6ou4U2sFp,,,,8.14546550445797E+017,https://twitter.com/chakde_tv/status/814546550445797379,,,
Jatinku62033008,2016-12-30 00:29,0,0,@simran100kaur1 @SajidCKP See Kejriwal is Cm of Delhi and will play role as Aap National Convener . So Amarinder asking Kejriwal makes no,,@simran100kaur1 @SajidCKP,,8.14546399840862E+017,https://twitter.com/Jatinku62033008/status/814546399840862208,,,
Pramodk75450996,2016-12-30 00:28,0,0,Kejriwal ka pet kàvhi nhi bharegà. https:// twitter.com/kejriwalFCDelh i/status/814530595346739200 …,,,,8.14546097871798E+017,https://twitter.com/Pramodk75450996/status/814546097871798276,,,
BalramMorel,2016-12-30 00:27,0,1,@NationalistRavi I hate Kejriwal like anything but this whole year he tickled my funny bone too so my undisputed vote goes to YUGPURUSH!,,@NationalistRavi,,8.14546020046512E+017,https://twitter.com/BalramMorel/status/814546020046512128,,,
amarakhbaranth1,2016-12-30 00:27,1,0,What has Modi made these states Punjab Goa popular for ? Kejriwal answers #RGDemands #आप_की_औकात #बड़_बड़_मोदी_गड़बड़_मोदी pic.twitter.com/ggv0vbpBtm,,,#RGDemands # #,8.14545962978988E+017,https://twitter.com/amarakhbaranth1/status/814545962978988033,,,
RahulSh63061205,2016-12-30 00:27,0,0,@Ashish_1905 uturn expert to kejriwal h kuch bhi kehte h kuch krte h raita felane k expert,,@Ashish_1905,,8.14545922411627E+017,https://twitter.com/RahulSh63061205/status/814545922411626496,,,
PremYadav,2016-12-30 00:27,162,41,N then you wonder how the hell it got there #Kejriwal pic.twitter.com/YfFIhpEKBf,,,#Kejriwal,8.14545807697293E+017,https://twitter.com/PremYadav/status/814545807697293312,,,
Amitesh__Mishra,2016-12-30 00:25,0,2,@KejriwaIFanClub kejriwal chutiya aur uska fan bhi chutiya. agar asli response chahiye to option bhi theek rakho. reality pata chalagi,,@KejriwaIFanClub,,8.14545467233047E+017,https://twitter.com/Amitesh__Mishra/status/814545467233046528,,,
iamYSfromTS,2016-12-30 00:25,2,2,RT- @Arora_Sneha01 @capt_amarinder जब #Punjab के लोगों ने #AAP को नकारा तो #AAP ने लिया फ़र्ज़ी सर्वे .. @alamgirizvi #भाग_ Kejriwal _भाग https:// twitter.com/Arora_Sneha01/ status/814345264836280320 …,,@Arora_Sneha01 @capt_amarinder @alamgirizvi,#Punjab #AAP #AAP #,8.14545372827632E+017,https://twitter.com/iamYSfromTS/status/814545372827631616,,,
preetimohitshar,2016-12-30 00:24,0,0,@ArvindKejriwal nakab chere sae hta lo kejriwal ....ap modi g ka kuch nhi bigad skte...modi g rock...and u shock.....go to hell...,,@ArvindKejriwal,,8.14545129663005E+017,https://twitter.com/preetimohitshar/status/814545129663004672,,,
MuzzammilAap,2016-12-30 00:24,6,2,"Manish Bhai. Aap Chande Ki Kya Baat Karte Ho. Log Arvind Kejriwal Ke Liye Apni Jaan Ka Nazraana Bhi Dene Taiyyaar Hain, Agar Zarurat Ho To. https:// twitter.com/DrMunishRaizad a/status/814520854318960640 …",,,,8.14545089854837E+017,https://twitter.com/MuzzammilAap/status/814545089854836736,,,
jayyerra,2016-12-30 00:22,0,5,@tweetfromRaghu kejriwal taught me how to spread raita all-over,,@tweetfromRaghu,,8.14544658600575E+017,https://twitter.com/jayyerra/status/814544658600574977,,,
PairsonnalitesU,2016-12-30 00:22,0,0,New Delhi | A combination photo of Delhi CM Arvind Kejriwal and the new L-G Anil Baijal. (HT Photo ). The tenure… http:// dlvr.it/N065VW,,,,8.14544556024676E+017,https://twitter.com/PairsonnalitesU/status/814544556024676352,,,
uncommonindians,2016-12-30 00:21,3,1,"congressi modi ke liye chauraha dhoond rahe hai,Modi next holiday destination aur arvind kejriwal kuch karne se pehle #आप_की_औकात",,,#,8.14544483505181E+017,https://twitter.com/uncommonindians/status/814544483505180672,,,
Jatinku62033008,2016-12-30 00:19,0,0,@simran100kaur1 Many people have been betrayed and there are internal battles in party . Kejriwal Kejriwal Saara Punjab Tere Naal,,@simran100kaur1,,8.1454397457691E+017,https://twitter.com/Jatinku62033008/status/814543974576910336,,,
Jatinku62033008,2016-12-30 00:19,0,0,@simran100kaur1 Instead of fighting against drugs and Badal Amarinder and u people busy fighting with Kejriwal . Heard about ticket issues,,@simran100kaur1,,8.14543760470188E+017,https://twitter.com/Jatinku62033008/status/814543760470188032,,,
sachinpal70,2016-12-30 00:18,0,0,@ArvindKejriwal i hope punjab will relief form arvind kejriwal in future..,,@ArvindKejriwal,,8.1454374422145E+017,https://twitter.com/sachinpal70/status/814543744221450240,,,
NetCatNews,2016-12-30 00:18,0,0,#news #summary : #anil #baijal is next #delhi #l -g: will #arvind #kejriwal now steer a #way from collision c pic.twitter.com/cytnNAJfWl,,,#news #summary #anil #baijal #delhi #l #arvind #kejriwal #way,8.1454355080951E+017,https://twitter.com/NetCatNews/status/814543550809509888,,,
gurudaskunder,2016-12-30 00:18,0,0,"@News18India @sambitswaraj @AMISHDEVGAN -Notebandi tho success hogaya, ab Rahul ka, Kejriwal , Mamata ka, Mayavati ka,Yachuri ka MUH BAND KARO",,@News18India @sambitswaraj @AMISHDEVGAN,,8.14543533365494E+017,https://twitter.com/gurudaskunder/status/814543533365493760,,,
NetCatNews,2016-12-30 00:17,0,0,"#news #summary : you are #fighting me, not #badals ? #arvind #kejriwal asks #amarinder #singh pic.twitter.com/gYrahFvlJA",,,#news #summary #fighting #badals #arvind #kejriwal #amarinder #singh,8.14543485047022E+017,https://twitter.com/NetCatNews/status/814543485047021568,,,
NetCatNews,2016-12-30 00:17,0,0,#news #summary : 2016’s social #media stars: #top 20 #tweets of #delhi cm #arvind #kejriwal that made #news pic.twitter.com/xWKjUEjNSg,,,#news #summary #media #top #tweets #delhi #arvind #kejriwal #news,8.14543450859246E+017,https://twitter.com/NetCatNews/status/814543450859245570,,,
solitaireguy,2016-12-30 00:17,0,0,"Spain’s Madrid implements Kejriwal ’s odd-even scheme, to cut traffic volumes... http:// ln.is/9TIb3 by #Patel_Hardik14 via @c0nvey",,@c0nvey,#Patel_Hardik14,8.14543385906319E+017,https://twitter.com/solitaireguy/status/814543385906319360,,,
akashgaikwad71,2016-12-30 00:16,0,0,New year ka kya plan hai? Kejriwal : pic.twitter.com/CW6h1X5G3B,,,,8.14543164560249E+017,https://twitter.com/akashgaikwad71/status/814543164560248836,,,
Jatinku62033008,2016-12-30 00:15,0,0,@simran100kaur1 I don't whether u people are fighting against Badal or Kejriwal . The issue is removing Badals .,,@simran100kaur1,,8.14542986436629E+017,https://twitter.com/Jatinku62033008/status/814542986436628480,,,
myvotetoday,2016-12-30 00:15,11,35,"In 2014 #NaMo became PM but in 2019, out of #Kejriwal #Modi #RaGa #Mamata etc who'll you vote as next PM? VOTE #NamoBestPMOfIndia #RGDemands pic.twitter.com/VWIFSprIXe",,,#NaMo #Kejriwal #Modi #RaGa #Mamata #NamoBestPMOfIndia #RGDemands,8.14542917536662E+017,https://twitter.com/myvotetoday/status/814542917536661504,,,
krazywords,2016-12-30 00:11,0,0,"After reading this, Kejriwal has been looking for his missing 99,999 miles pic.twitter.com/U0wHgxoXLS",,,,8.14541867173888E+017,https://twitter.com/krazywords/status/814541867173888001,,,
PunjabSpectrum,2016-12-30 00:10,0,0,Kejriwal VS Captain on Twitter Again - http:// 5abspectrum.com/?p=330 pic.twitter.com/qj2UuRS5lC,,,,8.14541743106523E+017,https://twitter.com/PunjabSpectrum/status/814541743106523136,,,
intutive9,2016-12-30 00:10,0,0,@rajeevnbg and ure chutiya of kejriwal,,@rajeevnbg,,8.14541702618747E+017,https://twitter.com/intutive9/status/814541702618746880,,,
BeLogicalPlz,2016-12-30 00:09,0,0,@Being_Humor @bainjal he is abusing his parents though. Budhape me ye sab sikh raha hai wo bhi Kejriwal se.,,@Being_Humor @bainjal,,8.14541407276781E+017,https://twitter.com/BeLogicalPlz/status/814541407276781569,,,
TheViralFever,2016-12-30 00:08,568,671,New year ka kya plan hai? Kejriwal : pic.twitter.com/3X52hhO0wj,,,,8.14541207955083E+017,https://twitter.com/TheViralFever/status/814541207955083264,,,
imjaysingh,2016-12-30 00:08,0,0,Delhi Girl: Tell me those three magical words Kejriwal : Mere pyare Delhiwaashiyo... *blocked* https:// twitter.com/BUnlimted/stat us/814473625520705536 …,,,,8.14541204067119E+017,https://twitter.com/imjaysingh/status/814541204067119104,,,
sunilkedaraji,2016-12-30 00:07,0,0,@tweetfromRaghu @VishalDadlani did u see donor list of AAP on website? I like Kejriwal honest cheating politics,,@tweetfromRaghu @VishalDadlani,,8.1454091788537E+017,https://twitter.com/sunilkedaraji/status/814540917885370369,,,
