username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,
dwaynerolling1,2016-12-26 16:05,0,0,Rahul Gandhi doesn’t have any kind of administrative experience nor is he willing to get it. #RGFlopShow @OfficeOfRG @SachinPilot pic.twitter.com/scvep9fAtB,,@OfficeOfRG @SachinPilot,#RGFlopShow,8.13332446468981E+017,https://twitter.com/dwaynerolling1/status/813332446468980737,,
DrKalania,2016-12-26 16:05,0,0,PM Modi Has Done Nothing For The Poor - Rahul Gandhi -Modiji Failed in all Fields - Made farmers and poor beggars https://www. youtube.com/watch?v=vuojw9 kBWmQ …,,,,8.13332442513691E+017,https://twitter.com/DrKalania/status/813332442513690624,,
NTVJustIn,2016-12-26 16:05,1,0,"నేషనల్‌ హెరాల్డ్‌ కేసులో సోనియా, రాహుల్‌ గాంధీకి ఊరట #nationalherald #SoniaGandhi #RahulGandhi @Swamy39",,@Swamy39,#nationalherald #SoniaGandhi #RahulGandhi,8.13332413585637E+017,https://twitter.com/NTVJustIn/status/813332413585637376,,
agk4444,2016-12-26 16:05,0,0,#Demonetisation #decision against #poor : #Rahul #Gandhi https://www. socialnews.xyz/2016/12/26/dem onetisation-decision-against-poor-rahul-gandhi/ … pic.twitter.com/GWyFA9kcQl,,,#Demonetisation #decision #poor #Rahul #Gandhi,8.13332364663386E+017,https://twitter.com/agk4444/status/813332364663386112,,
chughkranti,2016-12-26 16:05,0,0,#RahulGandhi had the opportunity 2 become a part of UPA Government & show his administrative skills but he chose Pogo. #RGFlopShow,,,#RahulGandhi #RGFlopShow,8.13332364432736E+017,https://twitter.com/chughkranti/status/813332364432736256,,
tanmays590,2016-12-26 16:05,0,0,RahulGandhi had opportunity 2 become a part of UPA Government & show his administrative skills but he chose Pogo. #RGFlopShow @OfficeOfRG,,@OfficeOfRG,#RGFlopShow,8.13332339870745E+017,https://twitter.com/tanmays590/status/813332339870744578,,
mayank4bjp,2016-12-26 16:05,1,0,"As a politician, you need confidence & skills to charm people when you talk 2 them. Sadly RahulGandhi fails in this dept. #RGFlopShow",,,#RGFlopShow,8.13332309613023E+017,https://twitter.com/mayank4bjp/status/813332309613023232,,
mirzarahil,2016-12-26 16:04,2,3,"When #RahulGandhi is done with #Pogo , he goes back 2 his foreign home. How can we expect him 2 do better in #Rajasthan ? #RGFlopShow",,,#RahulGandhi #Pogo #Rajasthan #RGFlopShow,8.1333220528826E+017,https://twitter.com/mirzarahil/status/813332205288259584,,
todaymaharasht1,2016-12-26 16:04,0,0,Demonetisation decision against poor: Rahul Gandhi - http://www. maharashtratoday.in/demonetisation -decision-poor-rahul-gandhi/04 … pic.twitter.com/tIzMJs1UZW,,,,8.13332184509641E+017,https://twitter.com/todaymaharasht1/status/813332184509640704,,
rawrkyadav,2016-12-26 16:04,3,5,@TimesNow Why Shield Dixit refuting Sahara claims when Rahul Gandhi making out corruption case on PM Modi on same diaries.,,@TimesNow,,8.1333214720134E+017,https://twitter.com/rawrkyadav/status/813332147201339392,,
pg894376,2016-12-26 16:04,2,0,Rahul Gandhi doesn’t have any kind of administrative experience nor is he willing to get it. #RGFlopShow @OfficeOfRG,,@OfficeOfRG,#RGFlopShow,8.13332140079215E+017,https://twitter.com/pg894376/status/813332140079214597,,
JessieBottcher,2016-12-26 16:04,0,0,Rahul Gandhi vs PM Modi: 5 diaries which caused earthquake in the past - India Today http:// ift.tt/2i7i8Xy,,,,8.13332129799172E+017,https://twitter.com/JessieBottcher/status/813332129799172097,,
priyach04089524,2016-12-26 16:04,0,0,"Rahul Gandhi is not even an average orator, he's a poor orator who bores the public to death. #RGFlopShow @OfficeOfRG pic.twitter.com/L9EBuD1sGT",,@OfficeOfRG,#RGFlopShow,8.13332099734196E+017,https://twitter.com/priyach04089524/status/813332099734196224,,
mayank4bjp,2016-12-26 16:04,3,1,RahulGandhi 's speeches have more theatrics than substance. He's fit for delivering speeches at proms & kid's birthday. #RGFlopShow,,,#RGFlopShow,8.13332088770339E+017,https://twitter.com/mayank4bjp/status/813332088770338817,,
mirzarahil,2016-12-26 16:04,4,5,"#RahulGandhi fumbles, gives a blank expression, tilts his head & looks wounded at times. That's how he speaks everywhere. #RGFlopShow",,,#RahulGandhi #RGFlopShow,8.13332074161668E+017,https://twitter.com/mirzarahil/status/813332074161668096,,
umakantsingh_in,2016-12-26 16:04,1,1,"No worst financial lockdown than the black money in economy, #NoteBan just temporary financial lock-programme? Rahul Gandhi in Baran Dehradun",,,#NoteBan,8.13332056243511E+017,https://twitter.com/umakantsingh_in/status/813332056243511296,,
mayank4bjp,2016-12-26 16:04,1,0,@ajrajbjp @AmitShah Rahul Gandhi is ideal candidate to carry the legacy of his impure lineage. #RGFlopShow,,@ajrajbjp @AmitShah,#RGFlopShow,8.13332040485438E+017,https://twitter.com/mayank4bjp/status/813332040485437441,,
chmnaidu,2016-12-26 16:04,0,1,"#RahulGandhi Addressing Massive Crowds at Govt PG College Ground, Baran, #Rajasthan pic.twitter.com/IrJjS8LleB",,,#RahulGandhi #Rajasthan,8.13332038107402E+017,https://twitter.com/chmnaidu/status/813332038107402240,,
mayank4bjp,2016-12-26 16:03,2,0,#RahulGandhi 's speeches have more theatrics than substance. He's fit for delivering speeches at proms & kid's birthday. #RGFlopShow,,,#RahulGandhi #RGFlopShow,8.1333201569298E+017,https://twitter.com/mayank4bjp/status/813332015692980225,,
PatrikaNews,2016-12-26 16:03,0,1,"#RahulGandhi से अलग राह पर शीला, 'सहारा' की डायरी को किया खारिज - http:// bit.ly/2iuVn2P #म्हारो_राजस्थान_म्हारो_राहुल pic.twitter.com/Vn5helE507",,,#RahulGandhi #,8.13331994788536E+017,https://twitter.com/PatrikaNews/status/813331994788536320,,
mayank4bjp,2016-12-26 16:03,2,0,All the 'Chhota Bheem' fans are going to vote for #RahulGandhi in the next elections. #RGFlopShow @OfficeOfRG,,@OfficeOfRG,#RahulGandhi #RGFlopShow,8.13331986693718E+017,https://twitter.com/mayank4bjp/status/813331986693718018,,
tanmays590,2016-12-26 16:03,0,0,"Rahul Gandhi is not even an average orator, he's a poor orator who bores the public to death. #RGFlopShow",,,#RGFlopShow,8.13331972323832E+017,https://twitter.com/tanmays590/status/813331972323831808,,
dwaynerolling1,2016-12-26 16:03,0,0,"As a politician, you need confidence & skills to charm people when you talk 2 them. Sadly #RahulGandhi fails in this dept. #RGFlopShow pic.twitter.com/O5BNhzFaHM",,,#RahulGandhi #RGFlopShow,8.13331956758811E+017,https://twitter.com/dwaynerolling1/status/813331956758810625,,
pg894376,2016-12-26 16:03,3,0,"As a politician, you need confidence & skills to charm people when you talk 2 them. Sadly #RahulGandhi fails in this dept. #RGFlopShow",,,#RahulGandhi #RGFlopShow,8.13331922902335E+017,https://twitter.com/pg894376/status/813331922902335488,,
chughkranti,2016-12-26 16:03,0,0,"@aanchal702 Rahul Gandhi is not even an average orator, he's a poor orator who bores the public to death. #RGFlopShow",,@aanchal702,#RGFlopShow,8.13331874143683E+017,https://twitter.com/chughkranti/status/813331874143682560,,
DailyWorldChd,2016-12-26 16:03,0,0,Demonetisation decision against poor: Rahul Gandhi - http:// dailyworld.in/demonetisation -decision-against-poor-rahul-gandhi/ …,,,,8.13331869387215E+017,https://twitter.com/DailyWorldChd/status/813331869387214850,,
NewsUkhand,2016-12-26 16:03,0,0,UP Assembly elections 2017: Rahul Gandhi from winning Amethi to being Congress VP https:// goo.gl/fb/HGpEFN,,,,8.13331789745889E+017,https://twitter.com/NewsUkhand/status/813331789745889280,,
mirzarahil,2016-12-26 16:02,4,3,#RahulGandhi had the opportunity 2 become a part of UPA Government & show his administrative skills but he chose Pogo. #RGFlopShow,,,#RahulGandhi #RGFlopShow,8.13331736213996E+017,https://twitter.com/mirzarahil/status/813331736213995521,,
dwaynerolling1,2016-12-26 16:02,0,0,"Rahul Gandhi may be 'Chhota Bheem' of Congress but certainly, he doesn't have the ability or charisma to become a CM. #RGFlopShow",,,#RGFlopShow,8.13331723513516E+017,https://twitter.com/dwaynerolling1/status/813331723513516036,,
deepeshsingh01,2016-12-26 16:02,3,0,"Rahul Gandhi may be 'Chhota Bheem' of Congress but certainly, he doesn't have the ability or charisma to become a CM. #RGFlopShow",,,#RGFlopShow,8.13331723496739E+017,https://twitter.com/deepeshsingh01/status/813331723496738817,,
restodehistoria,2016-12-26 16:02,0,0,Rahul Gandhi vs PM Modi: 5 diaries which caused earthquake in the past - India Today http:// ift.tt/2iw7Yyx,,,,8.13331636381188E+017,https://twitter.com/restodehistoria/status/813331636381188096,,
PallabB,2016-12-26 16:02,0,0,Thats a real comedy of errors! Sheila Dikshit Junks Sahara Diaries; Blunts Rahul Gandhi 's Attack On Narendra Modi - http://www. ndtv.com/india-news/she ila-dikshit-junks-sahara-documents-bjp-says-its-double-standards-1641872 …,,,,8.13331594509324E+017,https://twitter.com/PallabB/status/813331594509324288,,
mirzarahil,2016-12-26 16:02,5,5,Rahul Gandhi doesn’t have any kind of administrative experience nor is he willing to get it. #RGFlopShow,,,#RGFlopShow,8.13331589346329E+017,https://twitter.com/mirzarahil/status/813331589346328576,,
RanjitSMand,2016-12-26 16:01,0,1,But who will employ #KanhaiyaKumar Like Ram Jethmalani said once that he will not employ #RahulGandhi even as office boy/peon in his office https:// twitter.com/Shakun_mystica l/status/813330709314093056 …,,,#KanhaiyaKumar #RahulGandhi,8.13331488490058E+017,https://twitter.com/RanjitSMand/status/813331488490057730,,
eddie_vdj,2016-12-26 16:01,3,4,#RahulGandhi is right at this time Kisan Jija is crying after #NoteBandi . @girishalva @HinduRajyam https:// twitter.com/TimesNow/statu s/813323925845225472 …,,@girishalva @HinduRajyam,#RahulGandhi #NoteBandi,8.13331487764267E+017,https://twitter.com/eddie_vdj/status/813331487764267008,,
theindiapost1,2016-12-26 16:01,0,0,Demonetisation is economic lockdown: Rahul Gandhi http://www. theindiapost.com/latest-news/de monetisation-is-economic-lockdown-rahul-gandhi/ …,,,,8.13331438510768E+017,https://twitter.com/theindiapost1/status/813331438510768129,,
mirzarahil,2016-12-26 16:01,5,3,"Rahul Gandhi is not even an average orator, he's a poor orator who bores the public to death. #RGFlopShow",,,#RGFlopShow,8.1333139701649E+017,https://twitter.com/mirzarahil/status/813331397016489984,,
mirzarahil,2016-12-26 16:01,3,3,"Rahul Gandhi may be 'Chhota Bheem' of Congress but certainly, he doesn't have the ability or charisma to become a CM. #RGFlopShow",,,#RGFlopShow,8.13331333120307E+017,https://twitter.com/mirzarahil/status/813331333120307200,,
publictvnews,2016-12-26 16:01,0,2,ಮೋದಿ ವಿರುದ್ಧ ರಾಹುಲ್ ಸಹಾರಾ ಬಾಂಬ್; ಶೀಲಾ ದೀಕ್ಷಿತ್ ಪ್ರತಿಕ್ರಿಯೆ ನೀಡಲ್ವಂತೆ https:// goo.gl/StXaLQ #Sheiladikshit #Sahara #RahulGandhi pic.twitter.com/nmsg51YJCT,,,#Sheiladikshit #Sahara #RahulGandhi,8.13331316527641E+017,https://twitter.com/publictvnews/status/813331316527640576,,
mirzarahil,2016-12-26 16:00,3,5,"As a politician, you need confidence & skills to charm people when you talk 2 them. Sadly #RahulGandhi fails in this dept. #RGFlopShow",,,#RahulGandhi #RGFlopShow,8.13331255974568E+017,https://twitter.com/mirzarahil/status/813331255974567936,,
_Netaji,2016-12-26 16:00,0,0,PayTM means Pay To Maino : Rahul Gandhi https:// twitter.com/ANI_news/statu s/813323185970028544 …,,,,8.13331191218766E+017,https://twitter.com/_Netaji/status/813331191218765824,,
fieryindian,2016-12-26 16:00,0,1,"@ANI_news Good, Rahul Gandhi is talking abt himself his Khandan and his entire Chor, dacait Party d Indian National Congress @OfficeOfRG",,@ANI_news @OfficeOfRG,,8.13331061341987E+017,https://twitter.com/fieryindian/status/813331061341986816,,
ThinkStuffNow,2016-12-26 16:00,0,2,#SupportDemonetization @RahulGandhi,,@RahulGandhi,#SupportDemonetization,8.13331053922304E+017,https://twitter.com/ThinkStuffNow/status/813331053922304001,,
Arunapk57,2016-12-26 16:00,0,5,Thank you Rahul Gandhi batane ke liye ki tum logon ne apna kala dhan kahan rakha hai :D https:// twitter.com/ANI_news/statu s/813318447337607168 …,,,,8.13331052366283E+017,https://twitter.com/Arunapk57/status/813331052366282752,,
News_Pictures1,2016-12-26 15:59,0,1,"#Modi ji apke is notebandi ke yagya me Hindustan or Rajasthan ke kisaan ki bali chadhi hai, aapne unka cash jala diya: #RahulGandhi pic.twitter.com/8Nq8wtn67r",,,#Modi #RahulGandhi,8.13330990479221E+017,https://twitter.com/News_Pictures1/status/813330990479220736,,
barkat_aarisar,2016-12-26 15:59,0,0,"Massive gathering for Congress VP Rahul Gandhi 's Baran, Rajasthan anti #notebandi rally. #म्हारो_राजस्थान_म्हारो_राहुल pic.twitter.com/AWI2MnPm5E",,,#notebandi #,8.1333091073296E+017,https://twitter.com/barkat_aarisar/status/813330910732959744,,
rahulgraphics91,2016-12-26 15:59,0,0,@News18India पप्पू अपने बहनोई से पूछो की जमीन पैदा करता था #RahulGandhi,,@News18India,#RahulGandhi,8.13330901371384E+017,https://twitter.com/rahulgraphics91/status/813330901371383808,,
RanjitSMand,2016-12-26 15:59,0,0,When people LIKE & RT without reading/understanding. #RahulGandhi की संगत का असर। #NationalHerald pic.twitter.com/BS0NQUY8qJ,,,#RahulGandhi #NationalHerald,8.13330891938366E+017,https://twitter.com/RanjitSMand/status/813330891938365440,,
KalyugiRavanFek,2016-12-26 15:59,9,5,"Modiji ka lakshya yahi hai ki Gareebon ka paisa kheechon, ameeron ko seechon: Rahul Gandhi #DeMonetisation #म्हारो_राजस्थान_म्हारो_राहुल",,,#DeMonetisation #,8.13330858820051E+017,https://twitter.com/KalyugiRavanFek/status/813330858820050944,,
hemantsharmasf,2016-12-26 15:59,0,0,Tu hi batta bethayega Rahul Gandhi ka @IYC https:// twitter.com/satyajeettambe /status/812713777946828800 …,,@IYC,,8.13330847197778E+017,https://twitter.com/hemantsharmasf/status/813330847197777920,,
SarveshNayakINC,2016-12-26 15:59,1,3,"In A Big Relief For #Congress President #SoniaGandhi And Vice-President #RahulGandhi , Patiala House Court Tuesday... http:// fb.me/4T9foBwpk",,,#Congress #SoniaGandhi #RahulGandhi,8.13330846631559E+017,https://twitter.com/SarveshNayakINC/status/813330846631559168,,
KBByju,2016-12-26 15:58,293,338,Rajasthan is ready to change its colours. Just look at the groundswell of support for Cong VP Rahul Gandhi 's anti #DeMonetisation rally. pic.twitter.com/zQeMohnEgA,,,#DeMonetisation,8.13330721955644E+017,https://twitter.com/KBByju/status/813330721955643392,,
mvnair212,2016-12-26 15:58,0,0,@OfficeOfRG Sheila Dikshit Junks 'Sahara Diaries'; Blunts Rahul Gandhi 's Attack On PM: http:// ln.is/www.ndtv.com/i ndia-n/F8hdH …,,@OfficeOfRG,,8.13330698971083E+017,https://twitter.com/mvnair212/status/813330698971082752,,
thaakursaab,2016-12-26 15:58,0,0,1. Ctrl C 2. Ctrl V 3. : Rahul Gandhi https:// twitter.com/TimesNow/statu s/813328963057557504 …,,,,8.13330623356019E+017,https://twitter.com/thaakursaab/status/813330623356018688,,
wizsudhir,2016-12-26 15:58,0,0,"Inka lakshya yahi hai ki Gareebon ka paisa kheechon, ameeron ko seechon: Rahul Gandhi #demonetisationpic .twitter.com/CL6lSZDQur",,,#demonetisationpic,8.13330617064505E+017,https://twitter.com/wizsudhir/status/813330617064505344,,
chmnaidu,2016-12-26 15:58,0,1,"#Demonetisation was a decision against India's poor, farmers, workers, women: Congress Vice President #RahulGandhi at a rally in Baran",,,#Demonetisation #RahulGandhi,8.13330543093883E+017,https://twitter.com/chmnaidu/status/813330543093882880,,
ShaluDhyani,2016-12-26 15:57,1,0,"Just look at that crowd. And they haven't come for Rahul Gandhi , they have come for the only alternative to Modi. https:// twitter.com/OfficeOfRG/sta tus/813301298200080384 …",,,,8.13330507056312E+017,https://twitter.com/ShaluDhyani/status/813330507056312320,,
rahulgraphics91,2016-12-26 15:57,0,0,"@News18India किसी के लिए कर रही तो,परिवार के लिए तो नही कर रही है #RahulGandhi",,@News18India,#RahulGandhi,8.13330503344472E+017,https://twitter.com/rahulgraphics91/status/813330503344472064,,
MedhajNewsApp,2016-12-26 15:57,1,2,बारां में बोले राहुल गांधी –“हिंदुस्तान के चोर होशियार के साथ कंजूस भी होते हैं”! http:// medhajnews.in/bharat/news.ph p/rahul-gandhi-addressing-railly-in-baran--38975--hi … #RahulGandhi #Baran,,,#RahulGandhi #Baran,8.1333038727542E+017,https://twitter.com/MedhajNewsApp/status/813330387275419648,,
chmnaidu,2016-12-26 15:57,3,4,Note ban is actually a financial lockdown. PM Modi has attacked Rajasthan and rest of the country: #RahulGandhi in Baran pic.twitter.com/2Uql4XSqqy,,,#RahulGandhi,8.13330365733597E+017,https://twitter.com/chmnaidu/status/813330365733597184,,
Shivashishsen21,2016-12-26 15:57,0,0,It's Rahul Gandhi you fool. @IndiaTodayFLASH https:// twitter.com/IndiaTodayFLAS H/status/813329351299076096 …,,@IndiaTodayFLASH,,8.13330342291481E+017,https://twitter.com/Shivashishsen21/status/813330342291480576,,
GetNewsd,2016-12-26 15:56,6,1,Terrorist killed by our Army had new notes. Modi's position that new currency will help in curbing terrorism has been deflated: Rahul Gandhi,,,,8.13330252856312E+017,https://twitter.com/GetNewsd/status/813330252856311808,,
ykjoshi,2016-12-26 15:56,0,1,@BDUTT @SheilaDikshit See how Rahul Gandhi mishandled this situation. Just to oppose Modi indirectly he has put Sheila Dixit on target.,,@BDUTT @SheilaDikshit,,8.13330238444687E+017,https://twitter.com/ykjoshi/status/813330238444687360,,
ROFL_India,2016-12-26 15:56,0,1,There cannot be better picture behind Rahul Gandhi describing his speech below.. https:// twitter.com/ANI_news/statu s/813318447337607168 …,,,,8.13330100116603E+017,https://twitter.com/ROFL_India/status/813330100116602880,,
madhupatil836,2016-12-26 15:56,4,2,#म्हारो_राजस्थान_म्हारो_राहुल Rahul Gandhi will speak to the people on the failures of govts and the charges of corruption on Modi ji.,,,#,8.13330046538617E+017,https://twitter.com/madhupatil836/status/813330046538616832,,
abhipallav_m,2016-12-26 15:55,0,0,@UnSubtleDesi no wonder they have Shree Shree 1008 Rahul Gandhi Ji Maharaj as their leader. @priyankac19,,@UnSubtleDesi @priyankac19,,8.13329935297286E+017,https://twitter.com/abhipallav_m/status/813329935297286145,,
shubhpilot,2016-12-26 15:55,3,5,"Rahul Gandhi stops for a light snack en route to Nagrota, Himachal Pradesh @ajaymaken @Sharmistha_GK @tshamsi88 @DilawarIT @SainiKS2 pic.twitter.com/DWrXCk3oCB",,@ajaymaken @Sharmistha_GK @tshamsi88 @DilawarIT @SainiKS2,,8.13329894302188E+017,https://twitter.com/shubhpilot/status/813329894302187520,,
abhijitc4,2016-12-26 15:55,0,0,@Swamy39 National Herald should move to SC for justice The game is not over for #RahulGandhi #SoniaGandhi pic.twitter.com/qgF9cs8BeW,,@Swamy39,#RahulGandhi #SoniaGandhi,8.13329857245364E+017,https://twitter.com/abhijitc4/status/813329857245364224,,
ramniranjan187,2016-12-26 15:54,0,0,"Modiji aapke is notebandi ke yagya mei hamare Vadra JIJAJI, jo ki kisaan hai, Unki Balichadhi hai; aapne unka cash jala diya: Rahul Gandhi https:// twitter.com/ANI_news/statu s/813319976811511808 …",,,,8.13329682464526E+017,https://twitter.com/ramniranjan187/status/813329682464526336,,
_shriraj,2016-12-26 15:54,1,2,Note ban is actually a financial lockdown. PM Modi has attacked Rajasthan and rest of the country: Rahul Gandhi in Baran,,,,8.13329676676583E+017,https://twitter.com/_shriraj/status/813329676676583424,,
RanjitSMand,2016-12-26 15:54,0,0,"Darbari Jairam says economic is serious biz, Modi don't u/s it लोग भी तो यही बोल रहे हैं, PM का पद serious biz है #RahulGandhi के बस का नही pic.twitter.com/GhMBNE4yiM",,,#RahulGandhi,8.13329571198173E+017,https://twitter.com/RanjitSMand/status/813329571198173184,,
roberts2203,2016-12-26 15:53,0,0,@timesofindia Congress VP Rahul Gandhi needs to refine his speech. Throwing muck at other campaigners will only wipe off the congress party.,,@timesofindia,,8.13329441262703E+017,https://twitter.com/roberts2203/status/813329441262702594,,
20Sheenu,2016-12-26 15:53,0,0,Relief for #RahulGandhi & #SoniaGandhi as Patiala HouseCourt dismisses @Swamy39 plea. Next hearing on Feb 10 #nationalherald @INCIndia #BJP,,@Swamy39 @INCIndia,#RahulGandhi #SoniaGandhi #nationalherald #BJP,8.13329365593297E+017,https://twitter.com/20Sheenu/status/813329365593296896,,
venatarajan,2016-12-26 15:53,0,0,The Coming of Age of Rahul Gandhi – from 2009 till date http://www. opindia.com/2015/04/the-co ming-of-age-of-rahul-gandhi-from-2009-till-date/ …,,,,8.13329339097846E+017,https://twitter.com/venatarajan/status/813329339097845760,,
gopesh2009,2016-12-26 15:53,0,0,"#Paytm means pay to modi he is developing some sense atleast ,,keep trying u will get success #RahulGandhi https:// twitter.com/mayhempsingh/s tatus/813325959017349121 …",,,#Paytm #RahulGandhi,8.1332930293454E+017,https://twitter.com/gopesh2009/status/813329302934540288,,
GhamasanCom,2016-12-26 15:53,0,0,#BREAKING #Rajasthan #RahulGandhi #NoteBandi नोटबंदी के यज्ञ में PM ने हिंदुस्तान के गरीबों की बलि चढ़ाई: राहुल http:// ghamasan.com/site/details/N DA3Mjk= … pic.twitter.com/Nu9l0EEQpa,,,#BREAKING #Rajasthan #RahulGandhi #NoteBandi,8.13329275063439E+017,https://twitter.com/GhamasanCom/status/813329275063439361,,
TgSatish,2016-12-26 15:53,0,0,@TimesNow Rahul Gandhi answer 70 yrs congees rule what you done why still poor people there in this country .just looted Indian's money.,,@TimesNow,,8.13329264057561E+017,https://twitter.com/TgSatish/status/813329264057561089,,
PerumalyThoma,2016-12-26 15:52,0,0,@INCIndia Rahul Gandhi bhi UPA ka hi hai - test fire toh hote hi rehta hai lekin misfire hote jata hai.,,@INCIndia,,8.13329245615198E+017,https://twitter.com/PerumalyThoma/status/813329245615198208,,
makeperceptions,2016-12-26 15:52,0,0,"The so called Swiss document were received in India during UPA, why not Rahul Gandhi made it public then it self? @OfficeOfRG @vishwamTOI https:// twitter.com/timesofindia/s tatus/813319507401789440 …",,@OfficeOfRG @vishwamTOI,,8.13329147271389E+017,https://twitter.com/makeperceptions/status/813329147271389184,,
IAmJitendraJain,2016-12-26 15:52,1,0,That's Rahul Gandhi describing his family and himself https:// twitter.com/ani_news/statu s/813318099420127232 …,,,,8.13329035610636E+017,https://twitter.com/IAmJitendraJain/status/813329035610636288,,
vineetsurana3,2016-12-26 15:51,0,0,Sheila Dikshit Junks 'Sahara Diaries'; Blunts Rahul Gandhi 's Attack On PM Narendra Modi - NDTV http://www. ndtv.com/india-news/she ila-dikshit-junks-sahara-documents-bjp-says-its-double-standards-1641872 …,,,,8.13328989179625E+017,https://twitter.com/vineetsurana3/status/813328989179625475,,
ashokgehlot51,2016-12-26 15:51,126,182,Vasundhara Ji is doing the same thing of dividing people in #Rajasthan the way Modi Ji is doing in the country- #RahulGandhi https:// twitter.com/OfficeOfRG/sta tus/813324459557851136 …,,,#Rajasthan #RahulGandhi,8.13328977234305E+017,https://twitter.com/ashokgehlot51/status/813328977234305024,,
TimesNow,2016-12-26 15:51,18,36,"मोदी जी आपने देश को cashless बना दिया है, क्यूंकि आपने किसान, मजदूर और छोटे दुकानदार का कैश जला दिया है: Rahul Gandhi https:// twitter.com/OfficeOfRG/sta tus/813328545267101696 …",,,,8.13328963057558E+017,https://twitter.com/TimesNow/status/813328963057557504,,
dumbwire,2016-12-26 15:51,0,0,Rahul gandhi funny speech top 13 funny stupid speech http:// dumbwire.com/2016/12/26/rah ul-gandhi-funny-speech-top-13-funny-stupid-speech/ …,,,,8.13328770459386E+017,https://twitter.com/dumbwire/status/813328770459385856,,
pritam_dongre,2016-12-26 15:50,0,1,Only love & blessings to their son Rahul Gandhi who is uniting the party leaders ! Standing up for all who needs him. pic.twitter.com/GfoCSKXZSe,,,,8.1332860452438E+017,https://twitter.com/pritam_dongre/status/813328604524380160,,
soumodiptoroyy,2016-12-26 15:50,2,0,#म्हारो_राजस्थान_म्हारो_राहुल Rahul Gandhi 's Rally Today Vs Modi's Rally Yesterday Pictures Speak for themselves! pic.twitter.com/F9lfeHZ1GH,,,#,8.13328592465707E+017,https://twitter.com/soumodiptoroyy/status/813328592465707008,,
sujitkumar5555,2016-12-26 15:50,0,0,"जब किसान/गरीब समय पर लोन नहीं चुका पाता तो आप उसे जेल में डालते हैं पर जब 50परिवार लाखों करोड़ ले जाते हैं,तो आप कुछ नहीं करते: #RahulGandhi",,,#RahulGandhi,8.133285167669E+017,https://twitter.com/sujitkumar5555/status/813328516766900224,,
amanarora68,2016-12-26 15:49,0,0,"Rahul Gandhi will address a public rally at Government P.G College Ground, Baran from 1:30 pm onwards.",,,,8.13328455492371E+017,https://twitter.com/amanarora68/status/813328455492370432,,
News18Kan,2016-12-26 15:49,0,0,"The govt wants to rob farmers of their lands, we want to protect farmers : Rahul Gandhi #RahulGandhi",,,#RahulGandhi,8.13328437507015E+017,https://twitter.com/News18Kan/status/813328437507014656,,
spk2mike,2016-12-26 15:49,0,0,""" Rahul Gandhi in Baran"" Congress needs to answer abt Rahul Gandhi 's Black money of 158000 crores in swizz bank... B4 pointing others.",,,,8.13328434990608E+017,https://twitter.com/spk2mike/status/813328434990608384,,
sujitkumar5555,2016-12-26 15:49,0,0,नरेंद्र मोदी जी चाहते हैं कि आपकी खून-पसीने की कमाई का पैसा बैंक में रहे और इससे वो अमीरों का कर्ज माफ करे सकें #RahulGandhi @AmritaDhawan1,,@AmritaDhawan1,#RahulGandhi,8.13328354439008E+017,https://twitter.com/sujitkumar5555/status/813328354439008256,,
FinancialXpress,2016-12-26 15:48,1,1,"#NationalHerald Case: #RahulGandhi , #SoniaGandhi get #court reprieve; not to submit account documents http://www. financialexpress.com/india-news/nat ional-herald-case-rahul-gandhi-sonia-gandhi-get-court-reprieve-not-to-submit-account-documents/486721/?Socialmedia …",,,#NationalHerald #RahulGandhi #SoniaGandhi #court,8.13328225422061E+017,https://twitter.com/FinancialXpress/status/813328225422061568,,
navinkhaitan,2016-12-26 15:48,280,302,Rahul Gandhi 's Rally Today Vs Modi's Rally Yesterday. Pictures Speak for themselves! pic.twitter.com/XjeyzfsutT,,,,8.13328220548252E+017,https://twitter.com/navinkhaitan/status/813328220548251648,,
KOSALRAM3,2016-12-26 15:48,0,0,Retweeted NewsX ( @NewsX ): #Congress VP #RahulGandhi addresses rally in Baran pic.twitter.com/xfgS0NSIQS http:// fb.me/14QAeErEy,,@NewsX,#Congress #RahulGandhi,8.13328087828075E+017,https://twitter.com/KOSALRAM3/status/813328087828074496,,
sujitkumar5555,2016-12-26 15:48,0,0,"मोदी जी नोटबंदी से आपने कालेधन पर सर्जिकल स्ट्राइक नहीं, बल्कि देश के गरीबों पर फॉयर बॉंबिंग की है : #RahulGandhi @AmritaDhawan1",,@AmritaDhawan1,#RahulGandhi,8.13328014306116E+017,https://twitter.com/sujitkumar5555/status/813328014306115584,,
mwakhale,2016-12-26 15:47,0,0,National Herald केस में सोनिया-राहुल को बड़ी राहत http://www. punjabkesari.in/national/news/ national-herald-case--relief-for-rahul-and-sonia-gandhi--556629 … #NationalHerald #RahulGandhi . @INCIndia pic.twitter.com/72V6m2n9G0,,@INCIndia,#NationalHerald #RahulGandhi,8.1332798586862E+017,https://twitter.com/mwakhale/status/813327985868619776,,
rpbreakingnews,2016-12-26 15:47,4,11,"#RahulGandhi @बारां LIVE: ' #Modi की नीति राम-राम जपना, गरीब का माल अपना' - https:// goo.gl/MRcxzT pic.twitter.com/ALsILGtNpH",,@,#RahulGandhi #Modi,8.13327899172274E+017,https://twitter.com/rpbreakingnews/status/813327899172274177,,
